date,ticker,open,high,low,close,adj_close,volume,sector,is_benchmark,ret_5d,ret_10d,ret_20d,ret_60d,ma_20,ma_50,ma_20_prev,ma_50_prev,low_10,high_10,high_20,atr_14,atr_pct,high_252,distance_from_52w_high,volume_ratio_20d,extension_vs_ma20,extension_vs_ma50,close_above_ma20,days_above_ma20_15,benchmark_close,benchmark_ma_20,benchmark_ma_50,benchmark_ret_5d,benchmark_ret_10d,benchmark_ret_20d,benchmark_ret_60d,qqq_close,qqq_ma_20,qqq_ma_50,qqq_ma_20_prev,rs_5d,rs_10d,rs_20d,rs_60d,ma_20_slope_5d,ma_50_slope_5d,spy_above_ma20,spy_above_ma50,qqq_above_ma20,qqq_above_ma50,qqq_ma20_slope_5d,sector_close,sector_ret_10d,sector_ret_20d,sector_ret_60d,sector_ma_20,sector_ma_50,stock_vs_sector_20d,stock_vs_sector_60d,sector_above_ma20,sector_above_ma50,trend_score,momentum_score,rs_score,proximity_score,risk_penalty,extension_penalty,refined_score,next_earnings_date,days_to_earnings,event_risk,strategy_id,strategy_name,basis_type,sleeve,action_label,horizon,entry_label,entry_value,stop_label,stop_value,target_label,target_value,strategy_rationale,observed_reason,action_rank
2026-05-29,AAPL,311.7799987792969,315.0,309.5299987792969,312.05999755859375,312.05999755859375,70026800.0,Information Technology,False,0.023181112661388337,0.04644380302596929,0.15002760471487853,0.18870947210934808,297.54149932861327,275.284599609375,287.45799865722654,269.4905993652344,294.9100036621094,315.0,315.0,4.965717860630581,0.01591270236326332,312.510009765625,0.0014399929377262135,1.4272448899729988,0.04879486815365489,0.13359046601735997,1,15.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,0.004654601582658957,0.035336704708190725,0.0974018724666561,0.08456868849538046,0.03507817044051231,0.021499823213826152,1,1,1,1,0.02428459523926585,191.02000427246097,0.06417829678251241,0.19761758164552323,0.3659897688419973,176.08250122070314,157.40380035400392,-0.047589976930644706,-0.17728029673264922,1.0,1.0,3,2,2,1,0,0,8,2026-07-30,62.0,Low,trend-hold,Trend hold / monitor,Decision basis,Single-name sleeve,Hold,1-2 weeks,Keep only if close >,$295,Do not add,Yet,Need first,Cleaner catalyst,"The stock is still functioning, but the timing case for fresh money is not strong enough yet.","Price is above near-term support, though the edge for a new position remains modest.",4
2026-05-29,ABBV,219.02000427246097,219.6000061035156,214.8999938964844,217.72000122070312,217.72000122070312,7618500.0,Health Care,False,0.015011660702578755,0.03297431706296283,0.03028579251686825,-0.07819975879497754,210.05000076293945,208.22679992675782,206.47100219726562,208.50739959716796,207.67999267578125,220.0099945068359,220.0099945068359,5.175715855189726,0.023772349008684298,244.3800048828125,0.1090924098921008,1.3706627613677662,0.036515117495381354,0.0455906794768227,1,13.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,-0.0035148503761506245,0.02186721874518427,-0.022339939731354175,-0.18234054240894515,0.01733414633331609,-0.0013457540161752046,1,1,1,1,0.02428459523926585,149.47000122070312,0.01936845286311195,0.023837218964294138,-0.04826489451615357,146.59950103759766,146.38220092773437,0.006448573552574111,-0.02993486427882397,1.0,1.0,3,2,0,0,0,0,5,2026-07-30,62.0,Low,no-action,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$207,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,6
2026-05-29,ABT,86.6500015258789,86.7300033569336,85.27999877929688,85.5999984741211,85.5999984741211,21143600.0,Health Care,False,-0.024723689779435953,0.008244958017213033,-0.05716491231490484,-0.24314766022116607,86.32250022888184,94.20600021362304,87.73500022888183,96.47919998168945,84.12999725341797,89.33999633789062,91.0,1.9557135445731026,0.02284712125508228,138.0800018310547,0.38006954418457034,1.6740769302941685,-0.008369796435981902,-0.09135301063612551,0,3.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,-0.04325020085816533,-0.00286214030056553,-0.10979064456312726,-0.3472884438351337,-0.016099618126347304,-0.023561552837273014,1,1,1,1,0.02428459523926585,149.47000122070312,0.01936845286311195,0.023837218964294138,-0.04826489451615357,146.59950103759766,146.38220092773437,-0.08100213127919897,-0.1948827657050125,1.0,1.0,0,0,0,0,0,0,0,2026-07-16,48.0,Low,no-action,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$84,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,6
2026-05-29,ACN,178.6300048828125,188.2400054931641,175.44000244140625,187.07000732421875,187.07000732421875,10778700.0,Information Technology,False,0.05172323865511963,0.14074029549329325,0.046779700611487174,-0.10919044131324407,175.91100158691407,185.28780029296874,175.61000137329103,187.04279998779296,164.92999267578125,188.2400054931641,188.2400054931641,7.766429356166294,0.041516165350365196,320.9200134277344,0.41708214041832053,1.8083686564196861,0.06343551930600112,0.009618588101494348,1,9.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,0.03319672757639025,0.1296331971755147,-0.005846031636735249,-0.21333122492721168,0.0017140266002459992,-0.009382877581701976,1,1,1,1,0.02428459523926585,191.02000427246097,0.06417829678251241,0.19761758164552323,0.3659897688419973,176.08250122070314,157.40380035400392,-0.15083788103403606,-0.47518021015524137,1.0,1.0,2,2,0,0,0,1,3,2026-06-18,20.0,Low,trend-hold,Trend hold / monitor,Decision basis,Single-name sleeve,Hold,1-2 weeks,Keep only if close >,$172,Do not add,Yet,Need first,Cleaner catalyst,"The stock is still functioning, but the timing case for fresh money is not strong enough yet.","Price is above near-term support, though the edge for a new position remains modest.",4
2026-05-29,ADBE,245.22999572753903,260.6300048828125,244.66000366210935,259.2099914550781,259.2099914550781,10808900.0,Information Technology,False,0.06190079874539145,0.093666923179486,0.05327096719391444,-0.05093000846071716,247.99550094604493,244.45160064697265,247.66950149536132,245.39200073242188,236.66000366210935,265.0899963378906,265.0899963378906,9.694285801478793,0.03739935234386535,416.9200134277344,0.3782740499215504,2.3033042247878655,0.045220540155980794,0.06037346766822345,1,6.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,0.04337428766666207,0.08255982486170743,0.0006452349456920192,-0.15507079207468477,0.0013162680455822695,-0.0038322361064844213,1,1,1,1,0.02428459523926585,191.02000427246097,0.06417829678251241,0.19761758164552323,0.3659897688419973,176.08250122070314,157.40380035400392,-0.1443466144516088,-0.41691977730271446,1.0,1.0,3,2,1,0,0,0,6,2026-06-11,13.0,Medium,trend-hold,Trend hold / monitor,Decision basis,Single-name sleeve,Hold,1-2 weeks,Keep only if close >,$243,Do not add,Yet,Need first,Cleaner catalyst,"The stock is still functioning, but the timing case for fresh money is not strong enough yet.","Price is above near-term support, though the edge for a new position remains modest.",4
2026-05-29,AMAT,452.7699890136719,460.4599914550781,445.7000122070313,450.05999755859375,450.05999755859375,8546800.0,Information Technology,False,0.053116840567928536,0.021563464800810728,0.14086544323013972,0.25799414488342665,428.21600036621095,397.24919921875,415.46849822998047,387.0865985107422,397.3699951171875,462.3999938964844,462.3999938964844,18.970003400530146,0.042149943348520826,454.8900146484375,0.010617988819949449,1.1116740209866387,0.05101163238576275,0.1329412329683838,1,14.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,0.034590329489199156,0.010456366483032165,0.0882397109819173,0.15385336126945903,0.03068223509252488,0.02625407530797208,1,1,1,1,0.02428459523926585,191.02000427246097,0.06417829678251241,0.19761758164552323,0.3659897688419973,176.08250122070314,157.40380035400392,-0.05675213841538351,-0.10799562395857065,1.0,1.0,3,2,2,1,0,0,8,2026-08-13,76.0,Low,trend-hold,Trend hold / monitor,Decision basis,Single-name sleeve,Hold,1-2 weeks,Keep only if close >,$419,Do not add,Yet,Need first,Cleaner catalyst,"The stock is still functioning, but the timing case for fresh money is not strong enough yet.","Price is above near-term support, though the edge for a new position remains modest.",4
2026-05-29,AMD,520.7999877929688,522.0,503.4299926757813,516.0999755859375,516.0999755859375,30803200.0,Information Technology,False,0.14793474007384533,0.14765390610738338,0.4558943547170746,1.5540652094789191,440.1050033569336,328.14640075683593,399.91100006103517,297.7934002685547,393.3599853515625,527.2000122070312,527.2000122070312,27.66714913504464,0.05360811944165204,518.0900268554688,0.0038411302406452484,0.7741412417217274,0.17267463820985132,0.5727735376515055,1,15.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,0.12940822899511595,0.13654680778960482,0.4032686224688522,1.4499244258649515,0.10050737111448282,0.10192637063450172,1,1,1,1,0.02428459523926585,191.02000427246097,0.06417829678251241,0.19761758164552323,0.3659897688419973,176.08250122070314,157.40380035400392,0.2582767730715514,1.1880754406369218,1.0,1.0,3,2,2,1,0,1,7,2026-08-04,67.0,Low,wait-for-confirmation,Breakout confirmation,Setup family,Single-name sleeve,Wait for confirmation,Wait this week,Only buy above,$527,Cancel if close <,$412,If breakout sticks,$560,"Breakouts should be treated as continuation with proof, not as magical pattern names. We would rather pay a little higher after confirmation than buy before leadership and sector context are clear enough.","Trend is intact, but the setup has not yet earned a pullback entry or a clean high-confidence continuation signal.",3
2026-05-29,AMGN,336.2200012207031,337.510009765625,333.05999755859375,336.7900085449219,336.7900085449219,2953800.0,Health Care,False,-0.0018671236374289135,0.0016655192585308676,-0.027321274960514397,-0.11200459224106629,332.4365036010742,341.8678009033203,333.6365020751953,344.43360107421876,320.9700012207031,343.79998779296875,343.79998779296875,7.003572736467634,0.020795072771683725,388.1600036621094,0.1323423192305633,1.1029131723782568,0.013095748802219084,-0.01485308749458513,1,6.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,-0.020393634716158293,-0.009441579059247696,-0.07994700720873682,-0.2161453758550339,-0.003596724179330546,-0.0074493317809186665,1,1,1,1,0.02428459523926585,149.47000122070312,0.01936845286311195,0.023837218964294138,-0.04826489451615357,146.59950103759766,146.38220092773437,-0.051158493924808535,-0.06373969772491273,1.0,1.0,1,0,0,0,0,0,1,2026-08-04,67.0,Low,no-action,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$329,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,6
2026-05-29,AMT,186.92999267578125,187.6000061035156,185.0,186.9600067138672,186.9600067138672,4326800.0,Real Estate,False,0.017303340710047577,0.09653962882033551,0.023260904404955207,-0.020125766648174337,180.19300079345703,177.78280029296874,178.4625015258789,177.5292007446289,167.3699951171875,188.58999633789065,188.58999633789065,4.653573172433042,0.024890741363499735,232.3500061035156,0.19535183213822016,1.4746223384767438,0.03755421071080732,0.0516203277582269,1,9.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,-0.001223170368681803,0.08543253050255695,-0.029364827843267216,-0.12426655026214195,0.009696710809173448,0.001428494846347217,1,1,1,1,0.02428459523926585,,,,,,,,,0.0,0.0,3,2,0,0,0,0,5,2026-07-28,60.0,Low,no-action,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$178,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,6
2026-05-29,AMZN,271.2900085449219,274.75,269.6400146484375,270.6400146484375,270.6400146484375,54749600.0,Consumer Discretionary,False,0.008120477027297346,0.012798493421567247,0.021051901989134425,0.24822435894368255,268.7385009765625,246.66960052490234,266.97899932861327,240.7877996826172,255.19000244140625,274.75,278.55999755859375,6.423564365931919,0.023734717773630613,274.989990234375,0.015818668825836168,1.385558252457897,0.00707570245783599,0.09717619873923317,1,9.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,-0.010406034051432034,0.0016913951037886843,-0.031573830259088,0.14408357532971494,0.00659041217614087,0.024427320861098334,1,1,1,1,0.02428459523926585,120.87000274658205,0.018538843950302253,0.021292812040145437,0.03849130836349213,118.85249977111816,115.52400009155274,-0.00024091005101101182,0.20973305058019043,1.0,1.0,3,2,0,1,0,0,6,2026-07-30,62.0,Low,no-action,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$247,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,6
